state,percent_fair_or_poor_health,average_number_of_mentally_unhealthy_days,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_excessive_drinking,num_driving_deaths,num_uninsured,num_primary_care_physicians,num_dentists,dentist_rate,num_mental_health_providers,mental_health_provider_rate,preventable_hospitalization_rate,percent_some_college,percent_children_in_poverty,num_households_CHR,num_associations,annual_average_violent_crimes,injury_death_rate,percent_severe_housing_problems,severe_housing_cost_burden,inadequate_facilities,num_deaths_3,infant_mortality_rate,num_food_insecure,num_limited_access,num_drug_overdose_deaths,drug_overdose_mortality_rate,num_uninsured_2,percent_uninsured_2,num_uninsured_3,other_primary_care_provider_rate,percent_disconnected_youth,median_household_income,segregation_index_2,num_deaths_5,firearm_fatalities_rate,num_homeowners,num_households_with_severe_cost_burden,percent_severe_housing_cost_burden,percent_65_and_over,num_black,num_american_indian_alaska_native,percent_american_indian_alaska_native,num_asian,num_native_hawaiian_other_pacific_islander,num_not_proficient_in_english,num_minorities,num_institutionalized_in_group_quarters,percentile_rank_age_65_and_older,percentile_rank_age_17_and_younger,percentile_rank_minorities,percentile_rank_multi_unit_housing,percentile_rank_mobile_homes,percentile_rank_institutionalized_in_group_quarters,percentile_rank_housing_and_transportation,percentile_rank_social_vulnerability,region
Missouri,19.952478174662943,4.556081078017752,20.445087218818184,33.18087762423771,7.321424434296285,17.528346067863517,43.89655172413793,5573.258620689655,45.669724770642205,39.51785714285714,36.265035704375244,127.7,108.49746053407236,4902.23966106942,54.39205580421327,22.562986654858403,14087.293103448275,69.28448275862068,254.3464912280702,88.05409781350596,12.803040430614391,10.233332118467123,1.3360319368037192,56.12307692307692,7.468403963161443,8754.224137931034,4200.523901951707,83.60714285714286,22.14664978325703,4907.0,15.618993945920755,730.4137931034483,69.53347905098448,8.979774832190044,46904.01444432847,29.936149864925497,69.64893617021276,18.74951784471471,16249.387931034482,2803.7413793103447,10.1971302692018,19.54188403126104,7775.439655172414,363.37068965517244,0.691149638699699,1333.6293103448277,114.18103448275862,616.698275862069,13218.293103448275,1646.1724137931035,0.5468346740604939,0.554712740798315,0.2731834087490328,0.40357403273986553,0.5036719425112011,0.5055604472483858,0.45869633602411564,0.5028680946879602,Midwest
Montana,14.549423588464284,3.7100379689553575,16.868997745375,29.258928571428573,7.017857142857143,20.821788440125,18.377358490566035,1567.5,15.592592592592593,13.909090909090908,42.626200181818184,66.5625,176.85213791666666,3292.0,61.75568236085714,20.0625,3994.9464285714284,23.196428571428573,57.81481481481482,110.482231275,12.911789581691071,9.967968423528571,1.7120308925196428,29.071428571428573,6.625786332125,2215.714285714286,1463.0519154726785,29.666666666666668,12.31629898777778,1334.1964285714287,13.9302229733625,255.16071428571428,98.61035839285715,10.978754892666666,49370.21428571428,32.082655458699996,40.25,25.450760249565224,5117.017857142857,919.0714285714286,10.714142080810715,22.311353617303574,100.21428571428571,1260.767857142857,8.478195006055357,175.92857142857142,15.946428571428571,53.982142857142854,2406.3571428571427,515.1785714285714,0.6593857142857144,0.3914553571428571,0.32580000000000003,0.4185714285714286,0.5695125,0.4747160714285714,0.3945125,0.28074107142857146,West
Nebraska,14.112269398935483,3.402556890103226,14.624568978645161,33.736559139784944,7.441935483870968,19.953258677537637,13.337209302325581,1635.1397849462367,17.433734939759034,16.274725274725274,49.24160538461538,65.56410256410255,104.8554741025641,3681.4022988505744,69.59015142616128,16.10967741935484,5016.548387096775,26.365591397849464,69.58904109589041,78.0647390460143,10.184911130991397,8.096934399612904,1.2955468694258065,52.2,6.341896435855555,2413.548387096774,1108.594017080559,58.0,8.401631701800001,1387.3118279569892,12.468647897247312,270.80645161290323,77.35119827956989,6.148213245666667,53588.84946236559,29.29044783561765,46.45454545454545,10.036983391880002,5360.935483870968,825.3333333333334,8.50129611606559,21.88343687035484,998.9462365591398,308.2043010752688,1.903194869517204,562.8279569892474,25.13978494623656,508.2903225806452,3977.494623655914,557.8172043010753,0.6823903225806451,0.549936559139785,0.27511290322580645,0.4522548387096774,0.293005376344086,0.4476698924731183,0.2177258064516129,0.18376774193548387,Midwest
Nevada,18.126347283647057,4.285598129564706,17.55061974723529,29.576470588235296,7.223529411764706,20.283787654235294,93.3529411764706,19270.823529411766,113.06666666666666,116.6875,46.1673875,400.5,143.99150875,3439.375,53.40350994629412,16.705882352941178,39243.58823529412,71.82352941176471,1109.9705882352941,99.4628171898,13.719369416864705,9.420335211,1.7421822793705883,154.44444444444446,6.416931888550001,20772.941176470587,8514.644943947706,249.0,25.514102687875003,16321.235294117647,13.785171483694118,3277.6470588235293,65.761173125,10.186795867379999,60823.64705882353,26.571394985458333,275.7272727272727,22.5752773705,35324.705882352944,10074.5,9.52336893236875,21.104834582294117,16289.941176470587,2992.4117647058824,4.597527916564706,15553.588235294117,1409.5294117647059,9801.823529411764,81392.0,2199.3529411764707,0.5152470588235294,0.39065294117647065,0.6311,0.4987,0.7068941176470588,0.38539411764705883,0.5565823529411764,0.569535294117647,West
New Hampshire,12.37277934152,3.9612278409200004,14.846272716800001,28.839999999999996,8.6,19.3713680878,59.4,7549.2,121.9,101.1,69.352713,416.3,310.906453,3849.1,66.9985576663,12.41,25915.2,136.2,252.9,91.6663825867,15.362011059600002,13.4597088456,1.09052609805,41.125,4.150771693266667,11541.0,6543.388688607,140.0,31.2465354026,6951.5,8.96592376317,662.5,133.947488,4.4208840728,67052.6,37.340280915099996,126.3,11.76063529954,37475.8,6704.4,13.0658458193,20.2753429619,1914.6,409.0,0.33377902996,4046.0,63.7,1270.0,11623.2,4188.8,0.52114,0.15405,0.22143000000000002,0.75471,0.33954999999999996,0.59005,0.46765,0.17057,Northeast
New Jersey,16.52790728638095,3.9829110027190473,14.068380184619048,27.447619047619046,8.504761904761905,18.515944232333332,138.42857142857142,31837.904761904763,360.6666666666667,364.3809523809524,77.94682666666667,948.4285714285714,211.9944342857143,4775.809523809524,67.7818689504762,12.904761904761905,93253.52380952382,362.7142857142857,1066.142857142857,62.81279724566667,20.44275661242857,18.155624101,0.8293374414666668,132.47619047619048,4.677106307095,41027.619047619046,15262.121956055238,363.85714285714283,31.737662053714285,28695.619047619046,10.280386569014286,3499.5238095238096,57.15472523809523,6.137515350557142,81475.80952380953,39.473005764571425,182.42857142857142,5.8004737786380955,97829.19047619047,28153.571428571428,17.996255140380953,16.913503008333333,54768.619047619046,2605.0476190476193,0.5870701528857143,42345.28571428572,475.42857142857144,24705.714285714286,183849.7619047619,8921.666666666666,0.30617142857142854,0.4751095238095238,0.7306904761904762,0.8848714285714285,0.05638095238095238,0.48219047619047617,0.5581238095238096,0.42514285714285716,Northeast
New Mexico,22.125971735636366,4.477629035384849,17.066621080666668,28.8,6.087878787878788,15.694829420515152,56.36363636363637,5658.090909090909,50.29032258064516,44.03125,56.43193031249999,248.36363636363637,439.35666515151513,3272.090909090909,54.78370143860606,28.96060606060606,14834.939393939394,49.60606060606061,411.43548387096774,118.62047465659376,15.61648329718788,11.969390227824242,1.5989445501454547,58.705882352941174,5.81475456815,9856.666666666666,8764.405724952727,65.30434782608695,28.225743519086958,4935.242424242424,12.914283525151514,824.5757575757576,93.42472757575757,11.372519506135715,43713.30303030303,27.892968940903703,89.66666666666667,22.16032295164,15886.121212121212,3209.8125,11.966976838481251,21.569041720363636,1169.3939393939395,6924.030303030303,9.195098609033334,1128.969696969697,103.15151515151516,2613.3636363636365,38698.969696969696,1306.7878787878788,0.543539393939394,0.5161454545454545,0.897309090909091,0.3809272727272727,0.7813212121212121,0.5045121212121213,0.623769696969697,0.7697848484848484,Southwest
New York,15.096231274870345,4.112437763985198,15.344286428236297,30.7732782402461,8.270744371698914,20.011123372442427,99.84126984126983,26598.25396825397,364.55555555555554,376.43548387096774,56.92974144586717,1331.5555555555557,218.04847880772067,4484.353129155625,62.839664489234245,17.976603071647563,92639.57142857143,330.6190476190476,1990.547619047619,58.954725193046905,16.942714872919588,14.643140225312914,0.9461813099601869,159.87719298245614,5.581488724455148,54248.57142857143,7066.745203246286,251.44262295081967,19.304513579937176,24223.349206349205,6.673189178012704,2605.222222222222,103.66607976404332,7.316153746293211,61071.30397998874,39.14437286166001,178.88709677419354,6.243848465969498,78939.61904761905,34888.031746031746,14.760014558060526,18.584063150283132,74333.09523809524,4895.714285714285,0.7429807375983438,47777.60317460317,704.5396825396825,36384.269841269845,227271.92063492062,11991.15873015873,0.4256902758629762,0.3155608231285006,0.46071599730711227,0.6779513430429406,0.3275983915923815,0.6824606632871318,0.7050767984091225,0.46503672235282817,Northeast
North Carolina,18.44969376346,4.226666449948,17.47506505934,33.802,7.301020408163265,15.75026491477,70.32323232323232,10633.35,74.23469387755102,60.8125,42.84965041666666,256.1111111111111,171.75431050505048,4849.08,58.681804776540005,24.385,22699.02,114.4,333.37234042553195,86.95920829897001,15.568910580222001,13.245509567792999,0.800745164886,65.13924050632912,7.94377840746875,14824.6,6557.676990200353,75.33333333333333,23.191492742987357,9593.3,16.86308817119,1163.58,93.83082887755101,9.19843699759322,48691.64,30.104757130469388,75.6595744680851,15.96812054507742,25487.05,5020.15,13.365049521302002,19.966521425421,22195.12,1630.78,2.028507227381,3292.84,129.89,2342.63,35793.9,2544.4,0.527228,0.398864,0.665526,0.427188,0.7268810000000001,0.49180300000000005,0.635089,0.696902,Southeast
North Dakota,14.236049240000002,3.211287638718868,17.100830451490566,33.30566037735849,8.432075471698115,21.44832701950943,12.244897959183673,1010.2264150943396,14.846153846153845,9.9,46.6157998,44.5,119.97118531249998,4920.0392156862745,69.525033934,13.775471698113208,3235.4716981132074,19.830188679245282,32.09615384615385,94.16870209665854,8.906116064658491,6.82120513594151,0.723166904273585,23.30769230769231,6.4364142117,1032.2641509433963,892.8703622015094,24.0,10.420755433683334,774.1698113207547,10.665352739811322,256.41509433962267,109.53068188679246,14.534706330439999,58070.301886792455,31.057953468134485,35.4375,17.077009103199998,3723.5283018867926,564.1320754716982,7.826647219354717,21.067503327205664,464.52830188679246,791.7358490566038,6.9873378503377355,253.32075471698113,10.81132075471698,83.52830188679245,1892.9811320754718,499.1320754716981,0.628188679245283,0.43862641509433964,0.29572452830188684,0.5530037735849057,0.4071245283018868,0.5431415094339622,0.3314962264150943,0.1487924528301887,Midwest
Ohio,17.14839388884091,4.390961306455682,19.19947758715909,34.31704545454546,7.645454545454545,18.231575645977273,62.44318181818182,7630.340909090909,100.97727272727273,82.5340909090909,42.67961159090909,324.5113636363636,170.5124955681818,5065.397727272727,57.88390140198863,18.004545454545454,29418.5,144.5681818181818,387.9285714285714,84.35281932814773,12.431889217855682,10.452708428672727,1.232586633481818,72.84523809523809,6.86629269172206,19395.909090909092,8883.62189474683,159.39285714285714,33.2193805685119,6337.431818181818,8.214489386394318,1399.0113636363637,69.69288431818183,7.37481255543,55374.96590909091,40.07459629229885,98.72941176470589,11.22600659360238,34900.306818181816,6291.022727272727,10.478164369145453,18.274159724829545,16754.55681818182,381.4318181818182,0.3121666212704545,3263.8863636363635,79.47727272727273,1292.0681818181818,26384.295454545456,3538.5,0.43218409090909093,0.5509568181818182,0.2852363636363636,0.5765886363636364,0.35116363636363634,0.49141477272727274,0.4122068181818182,0.3937988636363636,Midwest
Oklahoma,20.54258391224675,4.6337751974766235,19.042754804649352,35.13506493506494,6.8896103896103895,13.377062579415584,43.02597402597402,6933.805194805195,33.31506849315068,32.554054054054056,42.251802162162164,224.05633802816902,308.32407352112676,5493.766233766234,51.97942945387013,23.22987012987013,12308.805194805194,56.37662337662338,217.3116883116883,109.34731693996105,11.992303862111688,8.802122481429869,1.1259828519402597,49.6875,8.009194149399999,7801.298701298701,4198.637134398195,45.3125,22.921292610397916,5979.675324675325,22.20514592346753,1047.8051948051948,70.56346441558442,9.89058264229318,47492.0,17.23664551366892,61.354838709677416,19.843977544559323,12558.935064935065,2102.7012987012986,9.518562041037663,18.295729734116883,3803.1428571428573,4766.792207792208,11.658322054842857,1197.1298701298701,98.28571428571429,976.7012987012987,16645.68831168831,1428.2337662337663,0.4816116883116883,0.6875571428571429,0.6743987012987013,0.36366103896103896,0.5845376623376624,0.5279207792207793,0.5092337662337663,0.6089987012987013,Southwest
Oregon,15.460965682333333,4.523255812825,15.413769409999999,31.533333333333335,7.352777777777778,18.357817390333334,62.388888888888886,7701.222222222223,108.22222222222223,92.88888888888889,66.32775944444444,624.4571428571429,429.87854342857145,2732.3142857142857,60.86856219208333,19.163888888888888,23801.527777777777,113.61111111111111,292.0857142857143,90.96780613833333,17.837727885166668,14.414913216933334,1.635993016375,56.400000000000006,5.294477064026666,13932.5,5728.653596577223,67.17391304347827,12.4765280875,6863.027777777777,10.697401754558333,923.4444444444445,96.82591027777778,9.018673499110001,54679.47222222222,24.27443525680909,123.96875,17.71030075941,27375.63888888889,6887.361111111111,14.360243377933333,22.064502287083332,2280.75,2111.75,2.602279836325,5622.055555555556,527.75,3193.25,25438.88888888889,2447.5555555555557,0.6313833333333334,0.3680361111111111,0.5163555555555556,0.6648805555555556,0.5874361111111112,0.47963055555555556,0.6854694444444445,0.6097861111111111,West
Pennsylvania,16.005215663626863,4.3684202679850745,17.93958673129851,32.547761194029846,8.12089552238806,19.704785888179106,88.2089552238806,10070.731343283582,159.27692307692305,133.87878787878788,52.90127787878788,394.6268656716418,143.31341358208954,4714.522388059701,57.0403152259403,17.32089552238806,39476.64179104478,230.98507462686567,601.044776119403,86.38652698802986,12.835634192073133,11.067004317622388,1.210375739861194,85.88524590163934,6.374372814248935,22854.02985074627,8673.331416192626,228.9047619047619,31.98201515803333,8398.477611940298,7.552386011164179,1807.9850746268658,122.29287835820895,6.8776236878237285,55861.89552238806,39.227231662703126,151.4375,12.36536417156508,51753.23880597015,9781.940298507463,11.330968697050746,20.27704186038806,20724.537313432837,739.7462686567164,0.31205322381343287,7075.686567164179,150.08955223880596,3629.7014925373132,42525.014925373136,6405.238805970149,0.5961970149253731,0.26810447761194034,0.3157597014925373,0.6045507462686567,0.3539044776119403,0.6222970149253731,0.514268656716418,0.36008656716417914,Northeast
Rhode Island,13.4602498244,4.16391580198,13.2969682098,26.339999999999996,8.16,20.2595504894,57.8,9244.0,206.0,136.8,66.565398,865.0,327.010716,4066.2,73.90748076759999,12.12,41365.6,210.8,484.9,76.5087185858,17.1009938634,15.5766335838,1.2082895859,86.75,5.085049846633334,24248.0,9932.1467302,192.6,27.382942935799996,8384.2,5.0300245630600005,966.4,81.52243,4.471909711133334,73987.2,35.5653717944,119.6,4.092576518574999,49513.0,12950.4,15.4631778764,19.3656501252,12664.6,2261.6,0.7300062590399999,7683.8,427.0,8775.6,54842.6,8429.6,0.52816,0.15384,0.43444000000000005,0.8283999999999999,0.04652,0.68118,0.44386000000000003,0.25776,Northeast
South Carolina,19.961804177717394,4.544678261993479,18.045662418586957,36.36086956521739,7.123913043478261,15.514707476304347,105.3913043478261,11494.04347826087,72.91304347826087,61.108695652173914,39.46006413043478,193.82608695652175,123.6603397826087,4952.239130434783,53.65421310858695,28.72608695652174,23589.304347826088,124.17391304347827,531.6086956521739,88.73766988984782,14.353742137332608,12.525645464104349,0.8569909801630434,63.07142857142857,7.893887474564706,14017.173913043478,9176.32616383089,89.39393939393939,18.840395361130305,10323.152173913044,16.557189668282607,1286.608695652174,68.91669282608696,8.462233819823332,46011.82608695652,29.509173075586954,91.53488372093024,19.211772958913045,28377.152173913044,5176.978260869565,12.994377798304349,19.420327647652176,29417.130434782608,602.0434782608696,0.6689948685630435,1955.695652173913,112.02173913043478,1436.3478260869565,37986.913043478264,2977.891304347826,0.45721521739130433,0.4630978260869565,0.8011086956521739,0.47677391304347827,0.802104347826087,0.5374043478260869,0.7016847826086957,0.7730499999999999,Southeast
South Dakota,13.662557314839395,3.135525067619697,17.046678330651517,33.13636363636363,6.736363636363636,17.92478111398485,9.772727272727273,1152.2575757575758,11.963636363636365,8.092307692307692,50.90026276923077,36.38636363636363,133.7338668181818,4985.666666666667,62.80999915262121,19.82272727272727,3174.1969696969695,19.106060606060606,42.59090909090909,102.49511559659649,11.798753685545455,8.28068859856515,1.4992768409939394,27.5,9.574289079342858,1512.2727272727273,1301.0945221307727,31.333333333333332,7.976800822766666,952.3333333333334,15.488356206521212,216.5151515151515,115.69276333333333,16.860274116562497,51945.21212121212,29.689505919435135,30.26086956521739,17.17342440674545,3524.787878787879,482.9848484848485,8.595579714889395,19.465124303628787,305.4848484848485,1203.2121212121212,14.422326445380303,228.6818181818182,11.318181818181818,121.03030303030303,2206.8939393939395,515.2424242424242,0.5631257575757576,0.6273772727272727,0.4080833333333333,0.540290909090909,0.474630303030303,0.576230303030303,0.42096969696969694,0.3226454545454545,Midwest
Tennessee,21.353385691242107,4.769026522206316,22.344045724989474,33.77684210526316,7.688297872340426,13.902439565400002,52.915789473684214,6540.336842105263,53.466666666666676,40.08791208791209,35.30793010989011,115.48314606741575,76.56678516853933,5890.41052631579,48.74941976065263,23.97684210526316,15649.231578947369,76.61052631578947,434.22105263157897,98.86267455714737,13.24560614304421,10.949557347915789,0.9596304745589475,53.1764705882353,7.185098879368181,9538.105263157895,5711.698685705263,68.87837837837837,26.445971021432435,5902.031578947369,14.51728806548,708.4526315789474,103.54041347368421,9.090201534140476,47251.45263157895,31.334075658894626,61.94318181818182,18.114978305611903,17906.936842105264,3227.3263157894735,10.730748716933684,19.156179891162108,11932.189473684211,335.0105263157895,0.5081604699578947,1352.9052631578948,68.37894736842105,995.3052631578947,17561.473684210527,1619.5263157894738,0.5389242105263158,0.42732526315789476,0.3729484210526316,0.3914715789473684,0.6541673684210526,0.44210105263157895,0.4773305263157895,0.6049778947368422,Southeast
Texas,20.602777248232282,4.060520532585433,14.94272356840945,31.24763779527559,6.957312252964427,17.946538424,72.00393700787401,18522.145669291338,73.67094017094017,68.64730290456431,30.809025477178423,152.6448598130841,56.48524014018692,5279.44939271255,51.26034333485827,23.805905511811023,28603.632411067196,81.9251968503937,454.60671936758894,77.15655251091417,14.079823332134252,9.461371758057087,1.4173149177102362,111.3046875,6.1663749046177205,16077.63779527559,8618.250622457224,95.71264367816092,11.675169108311495,15625.452755905511,24.879864304350395,3207.9409448818897,60.45463947580645,11.057276955579797,51302.24803149606,25.41751054344493,109.80503144654088,15.33068615847162,23298.311023622045,4902.371541501976,10.1224253573917,18.118371251374803,13549.779527559054,1145.515748031496,1.2440379016161418,5851.44094488189,166.66535433070865,7708.44094488189,60042.32677165354,2366.582677165354,0.4430251968503937,0.6516622047244094,0.7755027559055118,0.39750826771653547,0.6072866141732284,0.4783767716535433,0.5587641732283464,0.6665015748031496,Southwest
Utah,13.4913151916,3.8620290745793104,10.04958169561724,26.92758620689655,7.137931034482759,11.669326651968966,46.48275862068966,9445.0,64.14285714285714,74.13793103448276,55.26373586206896,363.55172413793105,244.7796903448276,2946.896551724138,65.08017578662069,13.206896551724139,31434.0,34.03448275862069,260.0,86.69261613574074,12.646212605965518,9.083506136037931,0.8814965941172413,107.625,5.237086054660001,12741.379310344828,5541.707884272208,109.3529411764706,22.620513252,7334.758620689655,13.237196816334482,2301.310344827586,68.75687793103448,7.275463832164285,62675.1724137931,29.45634932156956,129.91666666666666,17.825406565638097,23068.44827586207,3388.7241379310344,9.087405432165516,15.389174429368966,1251.9655172413793,1676.8275862068965,3.472311213337931,2944.448275862069,1155.0,2275.448275862069,21005.103448275862,1576.6896551724137,0.2552241379310345,0.8997655172413793,0.4313172413793104,0.4808655172413793,0.3754172413793104,0.36493448275862067,0.31787241379310344,0.3177206896551724,West
Vermont,12.336808666357143,4.119302497892857,14.615125335928571,27.835714285714285,8.22857142857143,19.75699412592857,21.428571428571427,1918.357142857143,50.285714285714285,32.0,60.10285,204.64285714285714,365.3848735714286,3521.1428571428573,63.430955171571426,13.900000000000002,8327.92857142857,56.57142857142857,52.67857142857143,88.85642339785714,16.938559643214287,14.79615581107143,1.0401908054785713,16.2,4.899736866,5114.285714285715,1471.5871530362144,34.083333333333336,22.642222015250002,1801.9285714285713,7.1250114548428565,128.35714285714286,97.59192142857144,9.126501304583334,58226.42857142857,31.534677377142856,47.25,13.5806834496,13112.142857142857,2759.714285714286,15.32727339057143,20.735308863142855,582.5,175.5,0.5046378556214285,898.6428571428571,17.642857142857142,237.28571428571428,2935.3571428571427,1814.4285714285713,0.5603071428571428,0.1828642857142857,0.17867857142857144,0.5366714285714286,0.3705357142857143,0.5783357142857143,0.4855571428571429,0.21069285714285715,Northeast
Virginia,16.71366835307669,3.9684471202052634,16.991192660922557,32.542857142857144,7.957812499999999,17.106712221218046,30.511811023622048,5331.849624060151,50.55118110236221,46.023622047244096,55.92817732283465,115.45736434108528,163.02495333333331,4808.022900763359,60.12785618200751,19.281954887218046,13898.947368421053,68.92481203007519,131.3984962406015,80.48364440247369,14.42963972117594,12.578971151621804,0.9248093895240602,40.07058823529412,7.274454528585416,6292.932330827068,2674.64484786904,49.11904761904761,21.559834491826187,4665.796992481203,13.291300920435338,734.2631578947369,99.86136714285715,7.132179202880556,59157.67669172932,24.53961861662619,52.0,15.745170429257426,15570.518796992481,2993.5187969924814,12.861553380794737,19.49829923321579,12236.345864661655,348.9398496240602,0.555197612212782,4428.917293233083,75.17293233082707,1577.1052631578948,23045.428571428572,1821.5413533834587,0.5134766917293233,0.3200984962406015,0.6030541353383458,0.5662233082706767,0.38090676691729325,0.4850330827067669,0.43922706766917297,0.42982706766917295,Southeast
Washington,16.296552136205126,4.257366083710257,14.06174533767436,30.98205128205128,7.5,17.73726368646154,68.15384615384616,11248.153846153846,169.13513513513513,157.64102564102564,61.00916282051283,719.7692307692307,284.2432366666667,2755.8205128205127,61.20703419220512,16.676923076923078,41474.4358974359,161.51282051282053,530.9102564102565,79.66352474968421,16.941109076666667,13.161494498400002,1.4205599221897436,92.35714285714286,4.792778431733334,21833.076923076922,9551.112472124743,116.89655172413794,15.524549274886207,10224.076923076924,10.398718310917948,1143.5128205128206,89.23400256410257,7.975388072692308,59598.179487179485,29.492984700749997,168.71428571428572,12.947388954164516,45039.794871794875,9762.384615384615,12.929361685553847,20.68186520998205,7580.282051282052,3703.846153846154,3.1240192599000003,18037.30769230769,1512.8461538461538,6446.076923076923,53712.07692307692,3627.4102564102564,0.5391794871794872,0.42066923076923074,0.5786333333333333,0.6551384615384616,0.5411384615384615,0.42168974358974365,0.5996666666666667,0.540276923076923,West
West Virginia,23.0732593248,5.3751596290000005,22.882623312563638,37.10181818181818,7.547272727272728,12.29566815960909,25.581818181818182,1941.5272727272727,25.654545454545456,18.444444444444446,42.2354937037037,42.8,88.17336672727274,6304.527272727273,48.49665116861818,24.861818181818183,6672.272727272727,39.836363636363636,115.20408163265306,113.186722758,10.600584679487273,8.733658974218182,1.02727280802,26.28571428571429,8.081391355733333,4547.272727272727,2207.4694502554253,61.883720930232556,44.83421039406977,1778.1090909090908,9.551809545014546,178.6727272727273,109.62505781818182,11.091584209840908,43184.236363636366,39.488410900733335,39.355555555555554,18.85916641206977,9743.272727272728,1272.4727272727273,8.974284549094545,21.277440336327274,1153.2545454545455,82.2909090909091,0.27904483770727273,278.8727272727273,9.6,108.7090909090909,2544.2909090909093,887.1818181818181,0.6366381818181818,0.25301636363636365,0.15132363636363635,0.4114781818181818,0.6860563636363637,0.42277818181818183,0.5158345454545454,0.5023890909090909,Southeast
Wisconsin,13.237409340981944,3.65894453805,16.086691105138886,32.581944444444446,8.422535211267606,24.833986053222223,40.0,4210.722222222223,63.361111111111114,55.208333333333336,58.87390652777778,164.16666666666666,138.0866398611111,3664.1388888888887,64.15106895673611,14.86111111111111,17689.833333333332,89.58333333333333,236.28169014084506,82.30980164131944,12.947856147493056,10.754051872065277,1.2641748763791667,51.97826086956522,5.583061275414286,8141.944444444444,3829.2541595412963,73.48837209302326,17.763712672193023,3548.6944444444443,7.920041149029166,719.1666666666666,80.29125472222222,7.322874282847827,58008.75,33.10816246060857,65.76923076923077,10.72785509800678,21778.333333333332,3869.9166666666665,10.680156664655556,20.160791053152778,5151.513888888889,938.4861111111111,3.0424166917777775,2446.4861111111113,45.041666666666664,1072.3055555555557,14267.291666666666,2060.2083333333335,0.5436347222222222,0.4099125,0.2994527777777778,0.6491263888888889,0.28402916666666667,0.4800819444444444,0.3720208333333333,0.24958333333333332,Midwest
Wyoming,14.039427545086957,3.538298402273913,16.05585735373913,28.843478260869563,7.839130434782609,18.850923149521737,27.869565217391305,2937.391304347826,17.08695652173913,16.956521739130434,60.428983913043474,84.17391304347827,280.06509130434785,3078.0,65.0881618177826,13.721739130434784,5914.0,29.782608695652176,51.42857142857143,95.84401376978262,11.542615353639132,9.166295976069565,1.000893633969565,24.875,5.654595011333334,3008.2608695652175,2129.2537736873915,19.666666666666668,14.927221086333335,2440.608695652174,17.12825828547826,538.304347826087,83.85588,7.773865951066667,61964.434782608696,22.839172202789474,36.78947368421053,20.5498178889375,6961.782608695652,998.6521739130435,9.9710685873,18.773142470391303,286.8695652173913,689.5652173913044,2.2542950746608694,270.1304347826087,24.869565217391305,222.56521739130434,3963.913043478261,618.7391304347826,0.41609999999999997,0.563595652173913,0.411295652173913,0.558095652173913,0.6043782608695653,0.49023478260869563,0.41989565217391306,0.2484217391304348,West
